Average_trafic_rate_src_dest,Absolute_num_packets_sent,Absolute_num_packets_dropped,Average_perpacket_delay,Average_neperian_logarithm,Percentile_10_per_packet,Percentile_20_per_packet,Percentile_50_per_packet,Percentile_80_per_packet,Percentile_90_per_packet,jitter,global_packets,global_losses,global_delay
0.223317,0.22416,0,0.120023,-2.46739,0.03,0.03,0.169999,0.169999,0.194666,0.007809,47.7417,0,0.216502
0.134451,0.133452,0,0.109112,-2.55145,0.03,0.03,0.169999,0.169999,0.169999,0.0058,47.7417,0,0.216502
0.158179,0.15643,0,0.134102,-2.35732,0.03,0.03,0.169999,0.169999,0.247938,0.01026,47.7417,0,0.216502
0.474799,0.472972,0,0.178807,-2.03522,0.042,0.042,0.238,0.240695,0.316641,0.01522,47.7417,0,0.216502
0.052167,0.052916,0,0.150385,-2.22077,0.042,0.042,0.20138,0.238,0.238,0.010831,47.7417,0,0.216502
0.473563,0.473641,0,0.390357,-1.19036,0.09,0.09,0.51,0.5691,0.659255,0.052637,47.7417,0,0.216502
0.161996,0.162074,0,0.265667,-1.61395,0.06,0.06,0.339999,0.367796,0.474618,0.02925,47.7417,0,0.216502
0.450938,0.449235,0,0.179193,-2.02409,0.042,0.042,0.238,0.245677,0.318426,0.014553,47.7417,0,0.216502
0.063692,0.065722,0,0.292548,-1.51462,0.072,0.072,0.36322,0.435522,0.528631,0.035821,47.7417,0,0.216502
0.344,0.343156,0,0.314976,-1.41974,0.072,0.072,0.408,0.444684,0.54043,0.036937,47.7417,0,0.216502
1.8316,1.84148,0,0.236225,-1.77946,0.03,0.076354,0.188574,0.347024,0.465445,0.031873,190.953,24.344,2.65298
0.441004,0.440669,0,0.161178,-2.23203,0.03,0.03,0.169999,0.20681,0.317248,0.02244,190.953,24.344,2.65298
1.37776,1.37947,1.2323,31.4797,3.03361,5.32297,8.29973,23.5905,51.2691,70.3737,760.786,190.953,24.344,2.65298
1.80732,1.80474,0.116889,1.7525,0.273059,0.394277,0.639397,1.56129,2.72189,3.39034,1.40966,190.953,24.344,2.65298
0.299009,0.298038,0,0.201415,-1.88694,0.042,0.042,0.238,0.294522,0.366887,0.016695,190.953,24.344,2.65298
1.36069,1.36766,1.22019,33.2196,3.15396,7.11263,10.4982,25.3296,51.0226,73.4006,771.823,190.953,24.344,2.65298
0.949382,0.949617,0.201483,7.13592,1.95741,6.08512,6.43943,7.13123,7.85451,8.20822,0.727131,190.953,24.344,2.65298
1.0186,1.01354,0.06732,1.74591,0.264335,0.385211,0.630451,1.56032,2.71657,3.38096,1.3932,190.953,24.344,2.65298
1.3308,1.33344,0.087799,2.39378,0.69089,0.82398,1.18363,2.20409,3.48302,4.19263,1.8057,190.953,24.344,2.65298
1.75014,1.76019,0.376889,7.21642,1.96877,6.15268,6.51956,7.21643,7.92555,8.30333,0.735241,190.953,24.344,2.65298
0.733705,0.727648,0,0.158883,-2.16652,0.03,0.03,0.169999,0.235349,0.310187,0.012606,177.791,12.9628,2.57951
1.2105,1.21101,0,0.16489,-2.16445,0.03,0.03,0.169999,0.24543,0.32687,0.016286,177.791,12.9628,2.57951
0.356089,0.356133,0.06629,6.23708,1.82411,5.38748,5.70146,6.26663,6.80204,7.07083,0.45796,177.791,12.9628,2.57951
0.441791,0.444117,0.084158,6.33436,1.83922,5.46071,5.79699,6.36578,6.9049,7.19088,0.487867,177.791,12.9628,2.57951
0.539145,0.534273,0,0.234912,-1.73043,0.042,0.062244,0.238,0.346606,0.426159,0.023593,177.791,12.9628,2.57951
1.73767,1.73471,0.337617,7.62254,2.01936,6.22144,6.63383,7.52048,8.61479,9.21196,1.348,177.791,12.9628,2.57951
0.455822,0.456948,0,0.789724,-0.527963,0.199755,0.331437,0.626822,1.15987,1.56861,0.381394,177.791,12.9628,2.57951
0.502664,0.49908,0.094294,6.30779,1.83514,5.43754,5.75789,6.34225,6.87997,7.15231,0.472154,177.791,12.9628,2.57951
1.08437,1.08102,0.202904,6.52855,1.86977,5.62646,5.95806,6.55304,7.11722,7.40831,0.508257,177.791,12.9628,2.57951
0.276599,0.277931,0.003301,2.10108,0.360355,0.408,0.617808,1.63736,3.53739,4.59421,2.71977,177.791,12.9628,2.57951
1.15621,1.15446,0,0.231211,-1.87143,0.03,0.038752,0.169999,0.34314,0.488649,0.040663,144.077,3.61664,1.21971
0.588831,0.587862,0,0.168351,-2.16141,0.03,0.03,0.169999,0.247134,0.333286,0.019039,144.077,3.61664,1.21971
0.190659,0.191143,0,0.778483,-0.979598,0.032794,0.169999,0.398424,1.23999,1.95196,0.985318,144.077,3.61664,1.21971
1.45076,1.44568,0,0.306645,-1.4596,0.050968,0.120476,0.264772,0.437785,0.571784,0.045594,144.077,3.61664,1.21971
0.534158,0.536481,0,0.195764,-1.88861,0.042,0.051511,0.238,0.2899,0.351761,0.014004,144.077,3.61664,1.21971
0.672571,0.668426,0.025273,3.42693,0.876179,0.629348,0.925154,3.17936,5.83943,6.73753,5.6746,144.077,3.61664,1.21971
0.754958,0.75991,0.028593,3.171,0.698747,0.413191,0.640541,2.92176,5.58683,6.47032,5.64049,144.077,3.61664,1.21971
0.519909,0.51859,0,0.825946,-0.795351,0.071611,0.230266,0.454759,1.28428,2.01558,0.955161,144.077,3.61664,1.21971
0.723751,0.721499,0,0.366813,-1.17843,0.106342,0.168446,0.408,0.541422,0.592222,0.034408,144.077,3.61664,1.21971
1.41541,1.41442,0.053508,3.22224,0.746552,0.476185,0.706895,2.95659,5.64468,6.53062,5.63548,144.077,3.61664,1.21971
0.226819,0.227338,0,0.127947,-2.37489,0.03,0.03,0.169999,0.172749,0.233689,0.007462,140.141,2.73041,0.851565
0.248111,0.247545,0,0.155902,-2.2216,0.03,0.03,0.169999,0.218813,0.310205,0.014872,140.141,2.73041,0.851565
0.938232,0.937726,0.00664,0.745426,-0.874689,0.073774,0.169999,0.474745,1.24174,1.826,0.588017,140.141,2.73041,0.851565
0.211546,0.211757,0.001481,0.801936,-0.720942,0.099596,0.235594,0.539115,1.31462,1.88709,0.602542,140.141,2.73041,0.851565
0.688877,0.690017,0,0.216809,-1.82353,0.042,0.045371,0.238,0.314907,0.39585,0.021452,140.141,2.73041,0.851565
0.222921,0.222342,9.4e-05,0.764501,-0.502561,0.211773,0.333862,0.662582,1.07828,1.43174,0.268839,140.141,2.73041,0.851565
0.798318,0.797571,0.000456,0.576635,-0.905919,0.079738,0.210906,0.439103,0.862528,1.20482,0.233708,140.141,2.73041,0.851565
0.150155,0.1513,0,0.270136,-1.52384,0.069345,0.118954,0.249571,0.397352,0.47556,0.02542,140.141,2.73041,0.851565
1.31494,1.31377,0.000645,0.689049,-0.576776,0.214945,0.346543,0.611787,0.983287,1.24223,0.175538,140.141,2.73041,0.851565
0.821086,0.822213,0.000542,0.641756,-0.74893,0.120812,0.253891,0.514686,0.943191,1.28115,0.244084,140.141,2.73041,0.851565
0.081885,0.08228,0,0.11107,-2.54488,0.03,0.03,0.169999,0.169999,0.169999,0.006514,54.2861,0,0.224169
0.238464,0.23946,0,0.124772,-2.44267,0.03,0.03,0.169999,0.169999,0.207628,0.009504,54.2861,0,0.224169
0.067038,0.067124,0,0.162851,-2.19054,0.03,0.03,0.169999,0.232643,0.319077,0.017617,54.2861,0,0.224169
0.556694,0.557449,0,0.21022,-1.88019,0.042,0.042,0.238,0.299331,0.388242,0.023123,54.2861,0,0.224169
0.432127,0.43453,0,0.166972,-2.11292,0.042,0.042,0.238,0.238,0.281198,0.013393,54.2861,0,0.224169
0.560029,0.557351,0,0.344156,-1.32637,0.072,0.084948,0.408,0.503548,0.589029,0.044655,54.2861,0,0.224169
0.471148,0.466977,0,0.266461,-1.62043,0.06,0.06,0.339999,0.371972,0.476445,0.030927,54.2861,0,0.224169
0.088645,0.087872,0,0.210044,-1.88699,0.042,0.042,0.238,0.299104,0.391369,0.023562,54.2861,0,0.224169
0.320963,0.321496,0,0.331799,-1.36816,0.072,0.074586,0.408,0.489328,0.569689,0.042592,54.2861,0,0.224169
0.262989,0.263298,0,0.311368,-1.44585,0.072,0.072,0.408,0.450121,0.544331,0.039103,54.2861,0,0.224169
0.962724,0.962948,0,0.224202,-1.81784,0.03,0.072731,0.183856,0.321629,0.43146,0.03205,193.125,23.1649,2.86465
0.931689,0.93548,0,0.158776,-2.11449,0.03,0.040873,0.169999,0.237978,0.297337,0.010163,193.125,23.1649,2.86465
1.3564,1.36282,0.548237,17.9322,2.86707,13.664,15.0827,17.8646,20.7711,22.3195,11.5417,193.125,23.1649,2.86465
1.03502,1.03356,0.665801,9.66027,2.24429,7.17909,7.90786,9.49871,11.3343,12.3761,4.17012,193.125,23.1649,2.86465
1.59973,1.60298,0,0.365105,-1.37151,0.042086,0.114332,0.277642,0.540302,0.758969,0.096113,193.125,23.1649,2.86465
1.29495,1.30708,0,0.736885,-0.496236,0.236446,0.384996,0.650742,1.04509,1.32136,0.194464,193.125,23.1649,2.86465
1.4646,1.46067,0,1.33548,-0.02455,0.354839,0.501327,1.00906,2.00737,2.77586,1.1934,193.125,23.1649,2.86465
1.65812,1.66167,1.06192,9.67502,2.24674,7.18841,7.93813,9.51517,11.3493,12.3936,4.16575,193.125,23.1649,2.86465
1.88417,1.88372,0,0.448944,-0.923913,0.179094,0.24354,0.469775,0.613216,0.686734,0.039119,193.125,23.1649,2.86465
1.70355,1.70285,0,0.524861,-0.774173,0.20845,0.289882,0.525708,0.707444,0.828758,0.060147,193.125,23.1649,2.86465
1.35344,1.3534,0,0.152506,-2.23006,0.03,0.03,0.169999,0.214573,0.302664,0.013053,143.678,3.84971,2.24969
0.229797,0.229883,0,0.149259,-2.25492,0.03,0.03,0.169999,0.20696,0.298121,0.012582,143.678,3.84971,2.24969
1.31945,1.3213,0,0.888255,-0.575749,0.157178,0.232091,0.596281,1.39699,2.02297,0.770701,143.678,3.84971,2.24969
0.433162,0.435124,0,0.943514,-0.46071,0.181407,0.29027,0.655586,1.47292,2.08518,0.775042,143.678,3.84971,2.24969
0.905002,0.903616,0,0.207227,-1.8565,0.042,0.043759,0.238,0.300031,0.376082,0.018006,143.678,3.84971,2.24969
0.740077,0.738242,0,1.1069,-0.201304,0.266592,0.44404,0.843699,1.65048,2.26221,0.802888,143.678,3.84971,2.24969
0.860537,0.862194,0,0.429416,-1.12012,0.077562,0.17167,0.371411,0.61162,0.798036,0.094015,143.678,3.84971,2.24969
1.50791,1.50937,0.372361,17.0698,2.80634,12.0974,13.6661,16.8865,20.3991,22.4037,16.5174,143.678,3.84971,2.24969
0.552923,0.55229,0,1.16012,-0.136972,0.304235,0.476148,0.897815,1.70507,2.33701,0.8387,143.678,3.84971,2.24969
0.343829,0.342549,0,0.565213,-0.873196,0.113866,0.207046,0.458559,0.827973,1.11523,0.194533,143.678,3.84971,2.24969
0.537426,0.536286,0,0.114988,-2.50776,0.03,0.03,0.169999,0.169999,0.170528,0.006912,63.3559,0,0.229331
0.464648,0.463029,0,0.118682,-2.47408,0.03,0.03,0.169999,0.169999,0.185684,0.007383,63.3559,0,0.229331
0.213944,0.210456,0,0.139008,-2.30515,0.03,0.03,0.169999,0.186239,0.264468,0.010209,63.3559,0,0.229331
0.099547,0.097882,0,0.199677,-1.92148,0.042,0.042,0.238,0.279934,0.364637,0.019987,63.3559,0,0.229331
0.569459,0.571465,0,0.163482,-2.12142,0.042,0.042,0.238,0.238,0.270848,0.011981,63.3559,0,0.229331
0.541029,0.543583,0,0.331196,-1.35929,0.072,0.087994,0.408,0.490951,0.569149,0.040457,63.3559,0,0.229331
0.071882,0.072247,0,0.253585,-1.64712,0.06,0.06,0.339999,0.368363,0.455816,0.025062,63.3559,0,0.229331
0.339338,0.336579,0,0.197909,-1.93964,0.042,0.042,0.238,0.274992,0.363475,0.020154,63.3559,0,0.229331
0.127153,0.12697,0,0.329906,-1.36563,0.072,0.089658,0.408,0.494017,0.567896,0.041615,63.3559,0,0.229331
0.473514,0.473127,0,0.325533,-1.39081,0.072,0.074717,0.408,0.476919,0.565362,0.041213,63.3559,0,0.229331
0.444223,0.439605,0,0.125097,-2.41963,0.03,0.03,0.169999,0.169999,0.21659,0.008118,60.6917,0,0.230343
0.535928,0.534323,0,0.128986,-2.39746,0.03,0.03,0.169999,0.169999,0.234568,0.00921,60.6917,0,0.230343
0.327513,0.327236,0,0.130231,-2.37655,0.03,0.03,0.169999,0.170724,0.241553,0.008704,60.6917,0,0.230343
0.300033,0.299586,0,0.184625,-2.0115,0.042,0.042,0.238,0.251563,0.333586,0.0176,60.6917,0,0.230343
0.513377,0.511259,0,0.17583,-2.04847,0.042,0.042,0.238,0.240934,0.305872,0.014142,60.6917,0,0.230343
0.461112,0.45906,0,0.402674,-1.14742,0.09,0.116483,0.51,0.599942,0.675258,0.053948,60.6917,0,0.230343
0.252404,0.254154,0,0.245914,-1.68571,0.06,0.06,0.339999,0.347918,0.431734,0.023805,60.6917,0,0.230343
0.076007,0.075375,0,0.178971,-2.02219,0.042,0.042,0.238,0.249497,0.322889,0.013769,60.6917,0,0.230343
0.121684,0.119736,0,0.313249,-1.43858,0.072,0.072,0.408,0.456672,0.549806,0.039665,60.6917,0,0.230343
0.351208,0.350958,0,0.297789,-1.48276,0.072,0.072,0.408,0.430405,0.513806,0.033127,60.6917,0,0.230343
0.197997,0.197089,0,0.139342,-2.31502,0.03,0.03,0.169999,0.186022,0.273121,0.010286,171.225,9.97925,2.26581
1.29564,1.29568,0,0.183997,-2.05236,0.03,0.03,0.169999,0.283896,0.36284,0.020015,171.225,9.97925,2.26581
0.632414,0.633948,0.117089,6.21463,1.82025,5.34995,5.66759,6.24797,6.78254,7.05663,0.466353,171.225,9.97925,2.26581
1.03875,1.0396,0.193919,6.27605,1.83018,5.40719,5.73301,6.3058,6.84029,7.12173,0.475502,171.225,9.97925,2.26581
1.03592,1.03865,0,0.239138,-1.71726,0.042,0.063447,0.238,0.352116,0.437433,0.025536,171.225,9.97925,2.26581
1.40902,1.41432,0.265158,6.82844,1.91244,5.77236,6.13181,6.78704,7.50038,7.9278,0.788264,171.225,9.97925,2.26581
0.650974,0.650893,0,0.37473,-1.18302,0.097119,0.170678,0.365202,0.53469,0.645801,0.043983,171.225,9.97925,2.26581
1.18677,1.18899,0.220345,6.2881,1.83234,5.42643,5.73767,6.31606,6.85165,7.13141,0.467673,171.225,9.97925,2.26581
1.21634,1.2172,0.225734,7.21384,1.9611,5.85983,6.24103,7.01115,8.03298,8.78755,1.68826,171.225,9.97925,2.26581
1.11505,1.11519,0,0.839107,-0.495348,0.195464,0.344522,0.62459,1.22856,1.72799,0.500876,171.225,9.97925,2.26581
0.793779,0.793383,0,0.151087,-2.26029,0.03,0.03,0.169999,0.200262,0.301662,0.014646,139.913,2.15128,0.858517
0.15811,0.156903,0,0.157945,-2.24752,0.03,0.03,0.169999,0.20313,0.311877,0.020195,139.913,2.15128,0.858517
0.615713,0.615572,0.218376,9.78403,1.68679,0.917989,2.28084,6.93818,15.7495,22.477,90.8743,139.913,2.15128,0.858517
0.315123,0.314805,0.112062,9.91786,1.72726,1.01907,2.33996,6.96795,15.9765,22.9119,92.4065,139.913,2.15128,0.858517
0.6216,0.622158,0,0.192747,-1.93246,0.042,0.042,0.238,0.279118,0.349722,0.015261,139.913,2.15128,0.858517
1.1312,1.13459,0.010509,0.981782,-0.229771,0.319643,0.478499,0.827244,1.44497,1.87127,0.387757,139.913,2.15128,0.858517
0.409059,0.410569,0,0.306866,-1.35623,0.090288,0.138612,0.344726,0.461914,0.502103,0.024885,139.913,2.15128,0.858517
0.844316,0.845587,0.300322,9.79905,1.71509,0.991175,2.32553,6.95699,15.6804,22.6022,90.6706,139.913,2.15128,0.858517
0.877265,0.874462,0.008361,0.973099,-0.248773,0.304079,0.464019,0.82002,1.44367,1.86722,0.391363,139.913,2.15128,0.858517
0.912138,0.912244,0.000413,0.600436,-0.679243,0.20658,0.311202,0.557469,0.829702,1.0297,0.110928,139.913,2.15128,0.858517
1.19057,1.18808,0,0.198651,-2.01258,0.03,0.03,0.169999,0.302619,0.409015,0.028924,183.679,17.2696,3.55536
1.65244,1.64625,0,0.502434,-1.26526,0.03,0.148682,0.305939,0.799312,1.20638,0.303251,183.679,17.2696,3.55536
0.923283,0.919278,0.261442,8.97441,2.18317,7.37364,7.87498,8.91088,10.0418,10.6672,1.70308,183.679,17.2696,3.55536
0.546163,0.547644,0,0.255506,-1.51243,0.087423,0.132965,0.258205,0.366332,0.405178,0.014995,183.679,17.2696,3.55536
1.56234,1.56118,0,0.57641,-0.98277,0.081331,0.201924,0.393675,0.88214,1.28566,0.309618,183.679,17.2696,3.55536
1.44255,1.43661,0,0.497612,-0.8235,0.202778,0.270749,0.507177,0.674344,0.770596,0.0529,183.679,17.2696,3.55536
1.00609,1.00572,0,0.423774,-1.00098,0.155669,0.225789,0.42267,0.58937,0.680236,0.041325,183.679,17.2696,3.55536
1.67971,1.68094,0.477932,9.03558,2.19047,7.46437,7.96335,8.98815,10.0738,10.6944,1.65288,183.679,17.2696,3.55536
0.976069,0.975649,0.279062,9.34582,2.2245,7.69943,8.22066,9.29626,10.4366,11.0628,1.7666,183.679,17.2696,3.55536
1.13123,1.12995,0.187355,14.8665,2.65052,9.81945,11.7881,15.0938,18.1963,19.6959,15.6312,183.679,17.2696,3.55536
0.794563,0.797478,0,0.301032,-1.57047,0.03,0.118083,0.234856,0.455339,0.621571,0.060974,163.934,8.25182,2.15641
1.50545,1.50202,0,0.146334,-2.27506,0.03,0.03,0.169999,0.196839,0.290977,0.012086,163.934,8.25182,2.15641
0.518351,0.518885,0,0.664335,-0.86669,0.117257,0.179597,0.474023,1.04597,1.47975,0.381576,163.934,8.25182,2.15641
0.892519,0.893401,0,0.721916,-0.704692,0.151079,0.241232,0.533017,1.11062,1.53939,0.38731,163.934,8.25182,2.15641
0.796771,0.797038,0,0.203165,-1.88543,0.042,0.042,0.238,0.295253,0.372946,0.018101,163.934,8.25182,2.15641
1.15913,1.15408,0,0.757204,-0.407116,0.301154,0.438493,0.730307,1.01349,1.21356,0.131514,163.934,8.25182,2.15641
0.484574,0.482521,0,0.559622,-0.770198,0.186329,0.306197,0.503231,0.785019,0.983961,0.107793,163.934,8.25182,2.15641
0.359621,0.357096,0,0.733613,-0.679582,0.166667,0.252,0.545021,1.11799,1.55786,0.395701,163.934,8.25182,2.15641
0.565771,0.569794,0,0.879434,-0.39315,0.237964,0.408,0.71105,1.28527,1.70368,0.411935,163.934,8.25182,2.15641
0.70078,0.704105,0,0.618542,-0.64551,0.218806,0.340569,0.573662,0.850855,1.05241,0.113208,163.934,8.25182,2.15641
0.853221,0.850842,0,0.147144,-2.25303,0.03,0.03,0.169999,0.200897,0.288887,0.011467,131.528,2.84093,1.08065
0.486462,0.489676,0,0.148258,-2.28037,0.03,0.03,0.169999,0.19538,0.296738,0.014664,131.528,2.84093,1.08065
1.04443,1.04284,0,0.337825,-1.60198,0.03,0.078748,0.198253,0.506671,0.779198,0.137237,131.528,2.84093,1.08065
1.13182,1.12858,0,0.398663,-1.32418,0.049458,0.120901,0.279021,0.57992,0.856371,0.146606,131.528,2.84093,1.08065
0.673251,0.673497,0,0.21763,-1.82822,0.042,0.049714,0.238,0.314819,0.402316,0.02395,131.528,2.84093,1.08065
0.464011,0.462949,0,0.516182,-0.942259,0.104754,0.194986,0.443213,0.731303,0.975755,0.148239,131.528,2.84093,1.08065
0.263696,0.264915,0,0.325637,-1.36067,0.06,0.122468,0.339999,0.483126,0.574608,0.039655,131.528,2.84093,1.08065
0.361834,0.36028,0,0.231242,-1.67406,0.04877,0.09643,0.238,0.342953,0.395686,0.016059,131.528,2.84093,1.08065
0.641335,0.643665,0,0.656657,-0.689615,0.156706,0.273335,0.554806,0.955188,1.25551,0.222424,131.528,2.84093,1.08065
0.157632,0.157022,0,0.466448,-0.999343,0.099732,0.196291,0.431822,0.65834,0.830486,0.088142,131.528,2.84093,1.08065
0.831607,0.827168,0,0.203718,-1.87211,0.03,0.069685,0.178818,0.30785,0.369108,0.018126,194.743,25.64,2.89875
1.62418,1.62525,0,0.17243,-2.07511,0.03,0.03,0.169999,0.264389,0.326954,0.014427,194.743,25.64,2.89875
1.54866,1.55484,0,0.27181,-1.53749,0.06972,0.128899,0.23335,0.377875,0.502104,0.034824,194.743,25.64,2.89875
0.471112,0.473362,0.103628,5.26622,1.60596,3.35562,4.00117,5.19814,6.53183,7.32432,2.52276,194.743,25.64,2.89875
1.23494,1.23015,0,0.235578,-1.69329,0.042,0.080288,0.238,0.347212,0.409528,0.020238,194.743,25.64,2.89875
0.67384,0.671032,0.174542,5.63529,1.70063,3.97364,4.46271,5.58704,6.72891,7.33854,1.75946,194.743,25.64,2.89875
0.979463,0.978761,0.238053,3.8834,1.33257,2.91919,3.20983,3.79964,4.47568,4.94323,0.755089,194.743,25.64,2.89875
1.02467,1.02041,0.223716,5.28967,1.61152,3.37259,4.00224,5.24198,6.55157,7.33284,2.53949,194.743,25.64,2.89875
0.416407,0.417109,0,0.526939,-0.750051,0.230924,0.306755,0.524535,0.723155,0.817296,0.05123,194.743,25.64,2.89875
0.325309,0.325722,0.069528,3.65892,1.2819,2.87937,3.15837,3.66868,4.16672,4.43566,0.379604,194.743,25.64,2.89875
0.654382,0.65542,0,0.125254,-2.42459,0.03,0.03,0.169999,0.169999,0.217804,0.008395,66.8711,0,0.227239
0.543778,0.545921,0,0.121592,-2.45942,0.03,0.03,0.169999,0.169999,0.195789,0.008409,66.8711,0,0.227239
0.662921,0.660153,0,0.188001,-2.08971,0.03,0.03,0.169999,0.278081,0.385687,0.029465,66.8711,0,0.227239
0.165447,0.165085,0,0.184794,-1.95772,0.042,0.042,0.238,0.26954,0.340413,0.012995,66.8711,0,0.227239
0.478759,0.479929,0,0.167486,-2.09373,0.042,0.042,0.238,0.238,0.287126,0.01253,66.8711,0,0.227239
0.100856,0.100412,0,0.338342,-1.3223,0.072,0.106508,0.408,0.508789,0.575725,0.039582,66.8711,0,0.227239
0.124607,0.122778,0,0.253006,-1.65694,0.06,0.06,0.339999,0.360546,0.447426,0.025004,66.8711,0,0.227239
0.391839,0.389499,0,0.19389,-1.91418,0.042,0.042,0.238,0.282105,0.348973,0.014489,66.8711,0,0.227239
0.594005,0.593148,0,0.336405,-1.32211,0.072,0.106086,0.408,0.50136,0.566981,0.037302,66.8711,0,0.227239
0.523616,0.523649,0,0.296924,-1.48447,0.072,0.072,0.408,0.437177,0.515529,0.033358,66.8711,0,0.227239
0.666613,0.667951,0,0.141384,-2.3001,0.03,0.03,0.169999,0.190987,0.280261,0.010642,92.2589,0.001165,0.290914
0.515653,0.519643,0,0.133765,-2.33103,0.03,0.03,0.169999,0.183913,0.251992,0.008518,92.2589,0.001165,0.290914
0.809237,0.8057,0,0.200177,-1.98687,0.03,0.03,0.169999,0.307019,0.407426,0.026528,92.2589,0.001165,0.290914
0.577677,0.577813,0,0.249025,-1.70538,0.042,0.054428,0.238,0.371261,0.472336,0.031996,92.2589,0.001165,0.290914
0.706108,0.711481,0,0.204389,-1.89129,0.042,0.042,0.238,0.295193,0.376482,0.019411,92.2589,0.001165,0.290914
0.509642,0.507465,0,0.539908,-0.818635,0.125892,0.244924,0.523993,0.760694,0.910233,0.089117,92.2589,0.001165,0.290914
0.181318,0.181182,0,0.321861,-1.39424,0.06,0.088412,0.339999,0.469761,0.566635,0.039907,92.2589,0.001165,0.290914
0.224223,0.225198,0,0.244583,-1.72532,0.042,0.049399,0.238,0.363309,0.460963,0.030953,92.2589,0.001165,0.290914
0.592948,0.592291,0,0.395536,-1.16653,0.072,0.145373,0.408,0.568254,0.690494,0.055571,92.2589,0.001165,0.290914
0.493612,0.493635,0,0.37962,-1.20387,0.072,0.130759,0.408,0.542918,0.649209,0.049988,92.2589,0.001165,0.290914
0.667743,0.666865,0,0.140655,-2.30303,0.03,0.03,0.169999,0.18919,0.275679,0.010527,159.499,6.19365,1.56439
1.28243,1.28313,0,0.1776,-2.11027,0.03,0.03,0.169999,0.263977,0.350271,0.022183,159.499,6.19365,1.56439
0.33746,0.335721,0,0.313903,-1.40478,0.087692,0.146947,0.262022,0.442497,0.588341,0.051539,159.499,6.19365,1.56439
0.70547,0.706713,0.108526,1.77296,0.419077,0.672503,1.06739,1.79217,2.44104,2.78295,0.638228,159.499,6.19365,1.56439
1.04307,1.04392,0,0.217493,-1.80228,0.042,0.058037,0.238,0.313563,0.390976,0.020736,159.499,6.19365,1.56439
1.08425,1.08775,0,0.702708,-0.524197,0.250301,0.37863,0.629225,0.976604,1.22676,0.161771,159.499,6.19365,1.56439
0.185687,0.185394,0.000925,0.718885,-0.657427,0.144078,0.288837,0.570882,1.12653,1.49712,0.293492,159.499,6.19365,1.56439
1.1989,1.19686,0.181134,1.76131,0.409026,0.663812,1.04399,1.77653,2.43222,2.78959,0.647016,159.499,6.19365,1.56439
0.477644,0.477058,0,0.524717,-0.804577,0.192565,0.264232,0.501408,0.724497,0.88432,0.082342,159.499,6.19365,1.56439
0.591828,0.587879,0,0.37436,-1.15254,0.120089,0.172256,0.410805,0.549144,0.604059,0.036245,159.499,6.19365,1.56439
0.479204,0.476369,0,0.140337,-2.32446,0.03,0.03,0.169999,0.178224,0.272628,0.012082,188.359,21.554,2.7344
1.69591,1.69983,0,0.547057,-1.18547,0.040106,0.150618,0.331804,0.856127,1.31134,0.379153,188.359,21.554,2.7344
1.06368,1.06732,0.524533,7.09141,1.92538,4.92105,5.5613,6.90581,8.5515,9.50839,3.31525,188.359,21.554,2.7344
1.67448,1.67882,0,0.51566,-0.937062,0.14108,0.216878,0.395982,0.75052,1.04199,0.165288,188.359,21.554,2.7344
1.6691,1.67108,0,0.329446,-1.37285,0.073504,0.141885,0.282373,0.459831,0.621388,0.054599,188.359,21.554,2.7344
1.28466,1.28407,0.635068,8.30194,2.07981,5.68814,6.40025,8.02181,9.98415,11.2369,5.22361,188.359,21.554,2.7344
1.2598,1.26762,0.000566,1.30761,-0.102042,0.264529,0.431691,0.961973,2.03608,2.83196,1.26388,188.359,21.554,2.7344
0.340295,0.341427,0.168037,7.14383,1.93377,4.96484,5.62683,6.95653,8.58991,9.56145,3.30235,188.359,21.554,2.7344
1.36193,1.35341,0,0.53881,-0.757373,0.209719,0.290011,0.524595,0.735478,0.882982,0.071082,188.359,21.554,2.7344
0.428986,0.429926,0.000104,1.3763,-0.0086,0.319441,0.504928,1.02332,2.10168,2.91331,1.29102,188.359,21.554,2.7344
0.207607,0.208068,0,0.119606,-2.46631,0.03,0.03,0.169999,0.169999,0.194436,0.007462,72.0804,0,0.237068
0.445302,0.445062,0,0.122194,-2.45028,0.03,0.03,0.169999,0.169999,0.199889,0.008049,72.0804,0,0.237068
0.10016,0.101305,0,0.15949,-2.1634,0.03,0.03,0.169999,0.240769,0.310401,0.013306,72.0804,0,0.237068
0.667259,0.666631,0,0.269095,-1.66366,0.042,0.057122,0.238,0.387051,0.532903,0.048088,72.0804,0,0.237068
0.254723,0.250441,0,0.169163,-2.0755,0.042,0.042,0.238,0.238,0.289157,0.012077,72.0804,0,0.237068
0.439941,0.439868,0,0.423889,-1.11219,0.072,0.154461,0.408,0.605141,0.754941,0.073611,72.0804,0,0.237068
0.077972,0.077916,0,0.26064,-1.6493,0.06,0.06,0.339999,0.37419,0.469669,0.030665,72.0804,0,0.237068
0.143382,0.143862,0,0.204785,-1.85596,0.042,0.050676,0.238,0.299818,0.372932,0.016847,72.0804,0,0.237068
0.695615,0.697534,0,0.403671,-1.17181,0.072,0.129616,0.408,0.574526,0.7253,0.068914,72.0804,0,0.237068
0.455533,0.456769,0,0.315196,-1.42469,0.072,0.072,0.408,0.460595,0.544763,0.038402,72.0804,0,0.237068
